date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_188,aVWAP_peak_187,aVWAP_peak_186,aVWAP_peak_185,aVWAP_peak_184,aVWAP_peak_183,aVWAP_peak_182,aVWAP_peak_181,aVWAP_peak_180,aVWAP_peak_179,aVWAP_peak_178,aVWAP_peak_177,aVWAP_peak_176,aVWAP_peak_175,aVWAP_peak_174,aVWAP_peak_173,aVWAP_peak_162,aVWAP_peak_146,aVWAP_peak_118,aVWAP_peak_112,aVWAP_peak_105,aVWAP_peak_86,aVWAP_peak_80,aVWAP_peak_70,aVWAP_peak_57,aVWAP_peak_33,aVWAP_peak_22,aVWAP_valley_189,aVWAP_valley_188,aVWAP_valley_187,aVWAP_valley_186,aVWAP_valley_185,aVWAP_valley_184,aVWAP_valley_183,aVWAP_valley_182,aVWAP_valley_181,aVWAP_valley_180,aVWAP_valley_179,aVWAP_valley_178,aVWAP_valley_177,aVWAP_valley_176,aVWAP_valley_175,aVWAP_valley_174,aVWAP_valley_173,aVWAP_valley_167,aVWAP_valley_151,aVWAP_valley_130,aVWAP_valley_120,aVWAP_valley_95,aVWAP_valley_94,aVWAP_OB_bull_130,aVWAP_OB_bull_95,aVWAP_OB_bear_33,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-06 00:00:00+00:00,1.78,1.9153,1.66,1.75,67008,,,,,,,,,,,,,,,,,,,,,,,2.198429096488389,2.4026275192037247,2.6921724975322743,3.0262532274343963,3.2966158077883576,3.480373438255738,,,,,,,,,,,,,,,,,,,,,,,,,,3.2966158077883576,2.8494119311171464,,"rgba(239, 83, 80, 0.5)",1.540031056791091,2.434479111707278,-0.42497786575226176,29.97491930225739,-16.40063697675435,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8109652816548226,1.150171746515391,False,False,False,False,-0.32636804951413806,-0.32559486518939296,False,False,False,False,-854420,-487769.16777634027,False,False,False,False,57900.16503916324,False,False,False,False
2023-10-13 00:00:00+00:00,1.815,2.05,1.69,1.8,35640,,,,,,,,,,,,,,,,,,,,,,,2.1802897971624566,2.380049934404403,2.669319004151256,3.002163525468906,3.269826658395519,3.451819060565844,,,,,,,,,,,,,,,,,,,,,,,,,,3.269826658395519,2.8255779966913974,,"rgba(239, 83, 80, 0.5)",1.5693788420120105,2.413035750141879,-0.38106525596787827,29.775375976366064,-16.588476032497695,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8337314813030997,1.1220644614406536,False,False,False,False,-0.2855782206251326,-0.3055865429072628,False,False,False,True,-818780,-512288.4886817966,False,False,False,False,56251.26392515115,False,False,False,False
2023-10-20 00:00:00+00:00,1.6,1.87,1.6,1.79,32123,,,,,,,,,,,,,,,,,,,,,,,2.1582142488973615,2.3554709330639603,2.645892929830741,2.9783481173113113,3.2438611415655485,3.424412123623175,,,,,,,,,,,,,,,,,,,,,,,1.6900000000000002,,,3.2438611415655485,2.801033249048683,1.6900000000000002,"rgba(239, 83, 80, 0.5)",1.5926740144302742,2.1505644971965796,-0.34568561564277517,29.039008105496322,-17.3324275159587,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8105536766255533,1.1695452766375964,True,False,False,False,-0.34282825441539394,-0.32420739866132836,False,False,False,False,-850903,-537371.0450757375,False,False,False,False,54463.98511588069,True,False,False,False
2023-10-27 00:00:00+00:00,1.66,1.714,1.6,1.61,17533,,,,,,,,,,,,,,,,,,,,,,,2.1462161909309008,2.342169826698239,2.6331610706907065,2.9653966914360455,3.2297612991237497,3.40954046164307,,,,,,,,,,,,,,,,,,,,,,1.6580000000000001,1.6787011438698245,,1.6580000000000001,3.2297612991237497,2.7877075900871184,1.6683505719349123,"rgba(239, 83, 80, 0.5)",1.5920658602169928,1.956271790374741,-0.18609267228075627,28.945389773841057,-17.483428616906515,False,True,False,True,False,0.0,1.0,1.714,1.6,0.0,0,0.7868668536545124,1.2447450915690477,True,False,False,False,-0.34282825441539394,-0.33351782653836115,False,False,False,False,-833370,-559296.8935886458,False,False,False,False,51728.35658877841,False,False,False,False
2023-11-03 00:00:00+00:00,1.745,1.82,1.61,1.645,16062,,,,,,,,,,,,,,,,,,,,,,,2.137159621347505,2.331572705387085,2.6225638810952923,2.954349600550933,3.2176040002924124,3.3966474154428243,,,,,,,,,,,,,,,,,,,,,,1.6900331596963836,1.6900169512158008,,1.6900331596963836,3.2176040002924124,2.776649537352675,1.690025055456092,"rgba(239, 83, 80, 0.5)",1.5875059793965578,1.9621956094116935,-0.1368156165901521,29.50148281960086,-17.483428616906515,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.750907049577498,1.2543638834721977,False,False,False,False,-0.29780024738604205,-0.3156590369622016,False,False,False,False,-817308,-578408.8273968943,False,False,False,False,49086.40424886891,False,False,False,False
2023-11-10 00:00:00+00:00,1.73,1.96,1.63,1.96,21890,,,,,,,,,,,,,,,,,,,,,,,2.126802099554573,2.318808196712179,2.609270134141319,2.9401867790746805,3.201874734533594,3.3798896469965003,,,,,,,,,,,,,,,,,,,,,,1.722896830975339,1.7108346345843608,,1.722896830975339,3.201874734533594,2.7628052651688075,1.71686573277985,"rgba(239, 83, 80, 0.5)",1.574629121506236,1.9698354404566132,-0.15231233639778927,29.847944555556,-17.483428616906515,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7438161082550373,1.1952727057850263,False,False,False,False,-0.1821866988435902,-0.24892286790289592,False,False,False,False,-839198,-597726.5438860133,False,False,False,False,47071.855785989734,False,False,False,False
2023-11-17 00:00:00+00:00,1.9,1.98,1.69,1.7008,23273,,,,,,,,,,,,,,,,,,,,,,,2.118866126566002,2.307840038486484,2.5969496946386443,2.9265461199461007,3.1864770230330195,3.363353164581763,,,,,,,,,,,,,,,,,,,,,,1.7624258361055387,1.7414435656244083,,1.7624258361055387,3.1864770230330195,2.7500053612086686,1.7519347008649735,"rgba(239, 83, 80, 0.5)",1.5842955027472716,1.9826438916956082,-0.05216444252495723,31.387319080543342,-17.483428616906515,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7665466564362862,1.1796966298766451,False,False,False,False,-0.1100291633060008,-0.17947601560444837,False,False,False,False,-815925,-613889.3924870493,False,False,False,False,45308.97757962013,False,False,False,False
2023-11-24 00:00:00+00:00,2.095,2.19,1.875,1.9,14218,,,,,,,,,,,,,,,,,,,,,,,2.1177107114276836,2.3042026276392495,2.591566788404962,2.919881471997881,3.1786081694867683,3.354721932617566,,,,,,,,,,,,,,,,,,,,,,1.806911755004876,1.7768910809305698,,1.806911755004876,3.1786081694867683,2.7444486169290183,1.7919014179677228,#000000,1.597586948451654,2.0014290437505946,0.05857018069663907,33.86079620167058,-19.56912019646575,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8262104200083169,1.1274045030594666,False,False,False,False,0.3428280571697565,0.08167602078265407,False,False,False,False,-801707,-627801.807858379,False,False,False,False,43005.942203351966,False,False,False,False
2023-12-01 00:00:00+00:00,2.44,2.755,2.0362,2.11,63386,,,,,,,,,,,,,,,,,,,,,,,2.1390401671491523,2.3105637840890765,2.5839073486373993,2.9031162671600597,3.1555396878794917,3.327775764359794,,,,,,,,,,,,,,,,,,,,,,2.0515537133915744,1.9899350703415835,,2.0515537133915744,3.1555396878794917,2.7366571698791624,2.020744391866579,#000000,1.5937184964639068,2.1227731837428467,0.19904821143822213,37.741124500369246,-15.888799252709617,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8740552729085697,1.029154816266869,False,False,False,False,0.34282815413682777,0.21225208745974092,False,False,False,False,-738321,-635988.4146836842,False,False,False,False,44515.57611421478,False,False,False,False
2023-12-08 00:00:00+00:00,2.595,2.97,2.4255,2.4255,45904,,,,,,,,,,,,,,,,,,,,,,,2.1653311428194932,2.3252372810306685,2.5862719116353015,2.8975389443189465,3.1450670983842546,3.3143264750278356,,,,,,,,,,,,,,,,,,,,,,2.190434110198122,2.1218496419769415,,2.190434110198122,3.1450670983842546,2.73896214220275,2.1561418760875317,#000000,1.5786974049010931,2.2007130440063065,0.2497546108390519,41.35465480418671,-12.56929695986819,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9170602189383882,0.9948094626651288,False,False,False,False,0.3428281832496455,0.2775401353546932,False,False,False,False,-692417,-640168.3098923003,False,False,False,False,44618.42232797665,False,False,False,False
2023-12-15 00:00:00+00:00,2.52,2.59,2.3401,2.3416,19799,,,,,,,,,,,,,,,,,,,,,,,2.1720620371884705,2.328022914151269,2.584970008613661,2.8934222845340134,3.139047889464575,3.3071328530056925,,,,,,,,,,,,,,,,,,,,,,2.2165515608793225,2.1500086249809853,,2.2165515608793225,3.139047889464575,2.7374429978262804,2.183280092930154,#000000,1.5669522968954577,2.216661284300012,0.19358516293123992,43.529130708431296,-10.67754115622715,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9142643893257756,1.03107726589289,False,False,False,False,0.18449661558115205,0.23101837546792262,False,False,False,False,-712216,-645505.175826204,False,False,False,False,42779.94659997838,False,False,False,False
2023-12-22 00:00:00+00:00,2.425,2.815,2.385,2.75,88937,,,,,,,,,,,,,,,,,,,,,,,2.204149287547107,2.343689209035263,2.582641400098636,2.87838829698432,3.1155961139778205,3.2784802272908067,,,,,,,,,,,,,,,,,,,,,,2.30952447476222,2.251525247941712,,2.30952447476222,3.1155961139778205,2.7338240891556587,2.280524861351966,#000000,1.5546616047972095,2.2772220548215754,0.09505473391921881,44.5658723219581,-9.848224678829396,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9621435648415297,0.9948065805088899,False,False,False,False,0.27471965342167415,0.25286901444479837,False,False,False,False,-801153,-657034.6442835222,False,False,False,False,46198.98759257257,False,False,False,False
2023-12-29 00:00:00+00:00,2.95,3.08,2.37,2.42,859537,,,,,,,,,,,,,,,,,,,,,,,2.4759971870351705,2.5329474831172782,2.656973193259145,2.8554740676187276,3.0287910165747896,3.151368989937952,,,,,,,,,,,,,,,,,,,,,,2.6696849320697558,2.643517630639365,,2.6696849320697558,3.0287910165747896,2.7835919895905104,2.6566012813545603,#000000,1.5222977158561677,2.5805368082153923,0.24270100909716932,48.01453821447752,-6.677997306518634,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9633927366705761,0.9426344359450736,False,False,False,False,0.342828185065438,0.2978485997551182,False,False,False,False,58384,-604040.6706328909,False,False,False,False,106446.24777090052,False,False,False,False
2024-01-05 00:00:00+00:00,3.1141,3.17,2.7902,2.97,147780,,,,,,,,,,,,,,,,,,,,,,3.0247666666666673,2.515911937603492,2.56568425671065,2.6773971806559174,2.863575225405801,3.028609300371009,3.145839102191231,,,,,,,,,,,,,,,,,,,,,,2.7094886356792247,2.685238032214638,,2.7094886356792247,3.028609300371009,2.83168338137211,2.6973633339469316,#000000,1.4889352713440087,2.7338513180410056,0.2553829500027611,51.17996228699772,-3.8255409874835635,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0060946526048014,0.9668556892257142,False,False,False,False,0.3428281958700186,0.3203383978125684,False,False,False,False,206164,-544025.5098452694,False,False,False,False,109508.00719527826,False,False,False,False
2024-01-12 00:00:00+00:00,2.89,3.11,2.72,3.11,62430,,,,,,,,,,,,,,,,,,,,,,2.989692298178013,2.527560751409416,2.5750102790026266,2.6826523883969005,2.864429083791917,3.02632672666676,3.1415057627199316,,,,,,,,,,,,,,,,,,,,,,2.7184039595176244,2.6950222091597826,,2.7184039595176244,3.02632672666676,2.829596755737938,2.7067130843387037,#000000,1.4327523106597684,2.7326698045662092,0.10980976562609199,52.14824758197426,-3.0716137421743426,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.973628534182463,0.9853824289957896,False,False,False,False,0.3026597732552679,0.31149908553391814,False,False,False,False,143734,-493080.360967842,False,False,False,False,106020.74740303542,False,False,False,False
2024-01-19 00:00:00+00:00,2.77,2.985,2.45,2.75,208357,,,,,,,,,,,,,,,,,,,,,,2.8629099116748336,2.5463318941004145,2.588392703994297,2.6863723755970192,2.8564006539753697,3.0091971386327283,3.118326722788239,,,,,,,,,,,,,,,,,,,,,,2.720579963639934,2.700160072204482,,2.720579963639934,3.0091971386327283,2.809704485823272,2.710370017922208,#000000,1.380056563505888,2.7074954604049157,0.04529128823263454,52.183815600433206,-3.0716137421743426,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9431666248851005,0.987277513161193,False,False,False,False,0.18058317336323138,0.24604112944857476,False,False,False,False,-64623,-461342.77867392777,False,False,False,False,113601.21055836613,False,False,False,False
2024-01-26 00:00:00+00:00,2.69,2.91,2.375,2.85,117898,,,,,,,,,,,,,,,,,,,,,,2.817950465236937,2.551787399653397,2.591553430106497,2.6852884868058298,2.8496843871909,2.9978994581050094,3.103949082601602,,,,,,,,,,,,,,,,,,,,,,2.716280762689094,2.6973245755102035,,2.716280762689094,2.9978994581050094,2.7997303871000243,2.7068026690996487,#000000,1.3350324943604193,2.695835800772408,-0.004371279947911666,51.77342173136985,-3.0716137421743426,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9341717652390663,1.0067877963867087,False,False,False,False,0.0951488677613301,0.17059499860495242,False,False,True,False,-182521,-440689.3135869702,False,False,False,False,113919.49125774641,False,False,False,False
2024-02-02 00:00:00+00:00,2.8,3.1,2.5,2.69,154952,,,,,,,,,,,,,,,,,,,,,,2.813927624477462,2.5667214287692715,2.6032399448778656,2.6908347042672136,2.8475646119350717,2.9898644712083,3.0919556459170976,,,,,,,,,,,,,,,,,,,,,,2.7232478785929066,2.705724310883196,,2.7232478785929066,2.9898644712083,2.8005869187788974,2.714486094738051,#000000,1.3061482130722057,2.7024053106807093,0.07471946012140303,52.06028207141425,-3.0716137421743426,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9384431775590316,0.9759236975519301,False,False,False,False,0.12731989846401132,0.14895744853448187,False,False,False,False,-27569,-410087.8088768243,False,False,False,False,116958.9363497652,False,False,False,False
2024-02-09 00:00:00+00:00,2.88,3.4,2.78,3.0,179375,,,,,,,,,,,,,,,,,,,,,,2.856376604669465,2.596236348054581,2.628639822251035,2.708281557612552,2.8556802803389285,2.99121728211721,3.0888124284963294,,,,,,,,,,,,,,,,,,,,,,2.7493239592370537,2.7329123756945335,,2.7493239592370537,2.99121728211721,2.817892046220014,2.7411181674657934,#000000,1.2840705979960143,2.7337123219139086,0.11392494954280186,52.68501835017608,-2.46282734263486,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9844049949632221,0.9374584228232566,False,False,False,False,0.3428281359007181,0.24589279221759996,False,False,False,False,151806,-368466.0452563188,False,False,False,False,121582.34847200481,False,False,False,False
2024-02-16 00:00:00+00:00,2.96,3.1,2.83,2.89,55422,,,,,,,,,,,,,,,,,,,,,,2.862776589787385,2.603476152978342,2.634825839044612,2.7123911339274254,2.857223311088363,2.990835820772716,3.087141419314078,,,,,,,,,,,,,,,,,,,,,,2.7549807187748554,2.7389110295918284,,2.7549807187748554,2.990835820772716,2.821238609558989,2.746945874183342,#000000,1.2528758224196075,2.7400361227831027,0.17556718174359337,53.55302414680345,-1.4877579948043973,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9889998650290187,0.9832153944044887,False,False,False,False,0.20063900573032603,0.22326589897396298,False,False,False,False,207228,-325822.0419039989,False,False,False,False,116681.58191852298,False,False,False,False
2024-02-23 00:00:00+00:00,3.43,3.995,2.96,3.13,270996,,,,,,,,,,,,,,,,,,,,,3.4616666666666664,2.998339118728822,2.678955520341877,2.7033574329950145,2.7671123335776757,2.8968115330614546,3.0203561516385373,3.110038088487451,,,,,,,,,,,,,,,,,,,,,,2.8358630526433903,2.820525335115095,,2.8358630526433903,3.0203561516385373,2.9545796056871874,2.8281941938792428,#000000,1.2220723092789192,3.029098543288493,0.328050520143164,56.30853471548353,1.2777933420034842,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9852095538530867,0.9101847679134746,False,False,False,False,0.34282817000997984,0.28304703449197144,False,False,False,False,478224,-266263.075837036,False,False,False,False,128112.27955418795,False,False,False,False
2024-03-01 00:00:00+00:00,3.52,3.73,3.22,3.4,120281,,,,,,,,,,,,,,,,,,,,,3.470376510758363,3.043225544867732,2.709426910377629,2.731269414023797,2.7898091345310085,2.9135683811818236,3.0330717975937556,3.12007587634421,,,,,,,,,,,,,,,,,,,,,,2.867486564484084,2.852477792829774,,2.867486564484084,3.0330717975937556,2.97635294620979,2.859982178656929,#000000,1.1905074525982169,3.058391603234988,0.38774087113657046,58.62874132313648,3.557406447858881,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.092406971267075,0.9176542628356099,False,False,False,False,0.34061224629405484,0.31182964039301314,False,False,False,False,598505,-202206.1813305889,False,False,False,False,127532.18477239626,False,False,False,False
2024-03-08 00:00:00+00:00,3.33,3.52,2.98,3.45,72476,,,,,,,,,,,,,,,,,,,,,3.4401032518028636,3.055397689057845,2.7219840107625477,2.7426859919114714,2.798848821372768,2.9196454044877345,3.036982070771614,3.1225294697290873,,,,,,,,,,,,,,,,,,,,,,2.879068547531882,2.864335838396727,,2.879068547531882,3.036982070771614,2.9797720887369916,2.871702192964304,#000000,1.1495843655124378,3.059726331697329,0.2351055532859426,58.99033249916265,3.947383314058584,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0718673330304407,0.8837710131758291,False,False,False,False,0.15132415784240244,0.2315768991177078,False,False,False,False,526029,-148262.8345653601,False,False,False,False,123453.94886332988,False,False,False,False
2024-03-15 00:00:00+00:00,3.45,3.5299,3.19,3.42,118880,,,,,,,,,,,,,,,,,,,,,3.429873420603822,3.0817579231028716,2.7453892128371256,2.76417265533202,2.816319544907855,2.9322118993993396,3.0460377744601645,3.129230660249799,,,,,,,,,,,,,,,,,,,,,,2.9017362663311674,2.8873809372198287,,2.9017362663311674,3.0460377744601645,2.9931241363616246,2.894558601775498,#000000,1.1257849629480772,3.0751871368144226,0.3329346860381404,59.769578698957694,4.784543362358697,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.103109833798769,0.882601740639319,False,False,False,False,0.24168445966694752,0.23663067939232765,False,False,False,False,644909,-89509.36533829638,False,False,False,False,123115.13783641656,False,False,False,False
2024-03-22 00:00:00+00:00,3.78,3.8893,3.2,3.45,119117,,,,,,,,,,,,,,,,,,,,,3.4626722384989908,3.1213675484838723,2.7751591367323827,2.79182216853059,2.8395245979574346,2.9502262287036656,3.0604998700882735,3.141326554008152,,,,,,,,,,,,,,,,,,,,,,2.932440783661837,2.918341102074241,,2.932440783661837,3.0604998700882735,3.0178247928754205,2.925390942868039,"rgba(38, 166, 154, 0.5)",1.1194623506820576,3.1087054181797353,0.599658024596596,61.61829810928878,6.654392397333353,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1325480591334378,0.8318679188765351,False,False,False,False,0.34282817231624063,0.28972942585428413,False,False,False,False,764026,-26284.523461385535,False,False,False,False,122818.97947816347,False,False,False,False
2024-03-29 00:00:00+00:00,4.11,4.38,3.494,3.78,52679,,,,,,,,,,,,,,,,,,,,,3.4998194511345666,3.1487407171144213,2.7931813666264382,2.808705774332974,2.85403357980814,2.9621325763515274,3.0707401024557894,3.1504704874414013,,,,,,,,,,,,,,,,,,,,,,2.9520666782174323,2.9380059500237867,,2.9520666782174323,3.0707401024557894,3.0359780069081572,2.9450363141206095,"rgba(38, 166, 154, 0.5)",1.1110523855085086,3.1346581991225517,0.8778540180452898,64.02251156623878,9.020863826473438,True,False,True,False,True,1.0697628265316759,0.0,0.0,0.0,0.0,0,1.1462435937577244,0.7866700723431603,False,False,False,False,0.3428281971996703,0.31627881152697723,False,False,False,False,816705,36159.14494316154,False,False,False,False,117623.42544274396,False,False,False,False
2024-04-05 00:00:00+00:00,4.0,4.4,3.75,4.4,89938,,,,,,,,,,,,,,,,,,,,4.05,3.5584220945394596,3.1945208635093976,2.824111425032471,2.8377561276455046,2.8791415517295977,2.98290108270507,3.0887303166374833,3.166631132354062,,,,,,,,,,,,,,,,,,,,,,2.9856409380553446,2.9716427973540456,,2.9856409380553446,3.0887303166374833,3.1758016215725604,2.9786418677046953,"rgba(38, 166, 154, 0.5)",1.1010172510582799,3.447145974026051,0.5021302122583047,64.9678962010396,9.963802244950458,True,False,True,False,True,0.2505296627366853,0.0,0.0,0.0,0.0,0,1.1660561952870014,0.8009943102471412,False,False,False,False,0.3428281963246063,0.32955350392579175,False,False,False,False,726767,87315.28235477919,False,False,False,False,115572.65318772588,False,False,False,False
2024-04-12 00:00:00+00:00,3.8,4.14,3.75,4.14,62020,,,,,,,,,,,,,,,,,,,,3.987418672703422,3.581566654604122,3.2182833097329966,2.842009566895731,2.8545740193434757,2.893662135597591,2.9947744112596,3.098837653165263,3.175564772277716,,,,,,,,,,,,,,,,,,,,,,3.0044551843736897,2.990543953654099,,3.0044551843736897,3.098837653165263,3.182965688397769,2.997499569013894,"rgba(38, 166, 154, 0.5)",1.0941676998596785,3.4479309553535575,0.32176881541247593,64.29851046923672,9.963802244950458,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.16327131745918,0.83289150008359,False,False,False,False,0.25829772594504263,0.2939256149354172,False,False,False,False,664747,130088.00218035109,False,False,False,False,111605.78998863508,False,False,False,False
2024-04-19 00:00:00+00:00,3.3,3.75,3.2,3.75,13743,,,,,,,,,,,,,,,,,,,,3.9400813312331646,3.579103719438195,3.219759948146174,2.8441266791463726,2.85654528075302,2.8953107649234417,2.995985679576967,3.0997162723037124,3.1762167890822823,,,,,,,,,,,,,,,,,,,,,3.4166666666666665,3.006332957691764,2.9924646466422176,,3.006332957691764,3.0997162723037124,3.1785384960670364,3.1384880903335493,#000000,1.086288125679737,3.5389029163710495,-0.21992592087072468,60.99866312670662,9.963802244950458,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.1195302258112059,0.8495807249850674,False,False,False,False,-0.026763172108156225,0.1335812214136305,False,False,False,False,651004,168674.37238921397,False,False,False,False,104356.69443392137,False,False,False,False
2024-04-26 00:00:00+00:00,3.4,3.7433,3.35,3.3951,27654,,,,,,,,,,,,,,,,,,,,3.876820646306879,3.576730504805595,3.2238624059897605,2.8489366501001294,2.861038594302682,2.8991080501454003,2.9988679030065053,3.101918247617942,3.1779570967499504,,,,,,,,,,,,,,,,,,,,,3.470843041766312,3.0107967260046444,2.997006462137513,,3.0107967260046444,3.101918247617942,3.173915566558316,3.1595487433028233,#000000,1.0651076746786978,3.5370641497171365,-0.12868572161822375,59.08293068238204,14.201370569422508,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.124116908461038,0.8382524242470084,False,False,False,False,-0.0929467658980734,0.02031722775777855,False,False,False,False,678658,206450.93739742035,False,False,False,False,98675.013364742,False,False,False,False
2024-05-03 00:00:00+00:00,3.418,3.59,3.27,3.59,40944,,,,,,,,,,,,,,,,,,,,3.7980392578144446,3.570488636679315,3.228184375871436,2.8551561218391575,2.86683991929932,2.90397960655368,3.002469790520598,3.1045510526859164,3.179928931653951,,,,,,,,,,,,,,,,,,,,,3.4485448731494643,3.016306428657315,3.0026405039896025,,3.016306428657315,3.1045510526859164,3.167737521435313,3.155830601932127,#000000,1.0466224492318321,3.511314285878665,-0.089157542862904,57.796360697480004,12.967632718908668,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.1163413499767452,0.8590386029135972,False,False,False,False,-0.18819062485760588,-0.08393669854991366,False,False,False,False,719602,244462.12721983367,False,False,False,False,94398.64200439074,False,False,False,False
2024-05-10 00:00:00+00:00,3.62,4.05,3.2,3.41,421524,,,,,,,,,,,,,,,,,,,,3.6857486853414207,3.5862839044133006,3.2994735661036794,2.931879105054878,2.939167183218485,2.9665015369882846,3.05206504182195,3.1445913828436636,3.213472709911539,,,,,,,,,,,,,,,,,,,,,3.594769617655523,3.089267946809315,3.0765674498916122,,3.089267946809315,3.1445913828436636,3.202131457299689,3.2535350047854834,#000000,1.0318169849033976,3.541568943378481,0.07601256595796604,57.78641812643847,12.91788235977711,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.10547557506534,0.8412270948550964,False,False,False,False,-0.030009041259515232,-0.056972869904714445,False,False,False,False,1141126,310881.67335169786,False,False,False,False,118630.15000406551,False,False,False,False
2024-05-17 00:00:00+00:00,3.41,3.76,3.38,3.68,134656,,,,,,,,,,,,,,,,,,,,3.656946012143692,3.5802159840154446,3.3113088191382967,2.949960236559382,2.956282545964311,2.9813640633902505,3.063625758510346,3.1535443875757685,3.220626979764763,,,,,,,,,,,,,,,,,,,,,3.5782986934911567,3.1050716698964207,3.0926985017264674,,3.1050716698964207,3.1535443875757685,3.208208309673584,3.2586896217046815,#000000,1.009429485050884,3.5316923771971473,-0.12055559996943506,56.584847884696,11.671366024227588,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.1134025795159461,0.8644893333142046,False,False,False,False,-0.13697148010926055,-0.0969721750069875,False,False,False,False,1006470,362406.7345849054,False,False,False,False,119817.25000376435,False,False,False,False
2024-05-24 00:00:00+00:00,3.2,3.46,3.175,3.35,102160,,,,,,,,,,,,,,,,,,,,3.613614865658644,3.5614916012979827,3.3099996833226983,2.957486516839228,2.9633645663582864,2.9873283052457724,3.067603937602812,3.1557816273329298,3.221641866659,,,,,,,,,,,,,,,,,,,,,3.5369253341181968,3.109799569958073,3.097720942312704,,3.109799569958073,3.1557816273329298,3.204256996701928,3.2481486154629913,#000000,0.9866885603548559,3.505507871099381,-0.3096294853053802,54.624859498732185,9.704675804119965,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0856109729271204,0.9008597759981597,False,False,False,False,-0.34282825441539394,-0.21990021471119073,False,False,False,False,904310,402547.71720824577,False,False,False,False,118509.30555904105,False,False,False,False
2024-05-31 00:00:00+00:00,2.84,3.28,2.675,3.25,98548,,,,,,,,,,,,,,,,,,,,3.5458126940056047,3.5259351056780717,3.2960452168613523,2.9569280003178364,2.9627061297952704,2.9862704329001826,3.0652169578566535,3.1519716045319197,3.2168044257321746,,,,,,,,,,,,,,,,,,,,,3.4658517282728156,3.1052308673286375,3.0934973391264373,,3.1052308673286375,3.1519716045319197,3.189743396408785,3.2215266449092965,#000000,0.9688151227980316,3.4584111862044606,-0.6383170242207095,51.56617467245994,6.7287595827464415,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.038392960686536,0.9540400672619738,False,False,False,False,-0.34282825441539394,-0.28136423456329235,False,False,False,False,805762,432415.44185948686,False,False,False,False,117030.69033244542,False,False,False,False
